mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm__C,param_svm__gamma,param_svm__kernel,param_svm__probability,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
2.79986842473348,0.5245604659489489,0.12216536204020183,0.04282024901772483,0.1,scale,linear,True,"{'svm__C': 0.1, 'svm__gamma': 'scale', 'svm__kernel': 'linear', 'svm__probability': True}",0.6692913385826772,0.5714285714285714,0.3821138211382114,0.5409445770498199,0.11920482950606327,1
10.47813367843628,1.2568574565968402,1.089168628056844,0.042082399843914355,0.1,scale,rbf,True,"{'svm__C': 0.1, 'svm__gamma': 'scale', 'svm__kernel': 'rbf', 'svm__probability': True}",0.0,0.0,0.20100502512562815,0.06700167504187605,0.09475467754593601,21
8.925604025522867,1.2730424687703537,0.9828375975290934,0.1726766081309254,0.1,scale,poly,True,"{'svm__C': 0.1, 'svm__gamma': 'scale', 'svm__kernel': 'poly', 'svm__probability': True}",0.0,0.0,0.0,0.0,0.0,23
3.0278117656707764,0.7857708878363134,0.18916702270507812,0.0802887374067283,0.1,auto,linear,True,"{'svm__C': 0.1, 'svm__gamma': 'auto', 'svm__kernel': 'linear', 'svm__probability': True}",0.6692913385826772,0.5714285714285714,0.3821138211382114,0.5409445770498199,0.11920482950606327,1
13.521138191223145,2.439537127922706,1.658804178237915,0.5343504747519058,0.1,auto,rbf,True,"{'svm__C': 0.1, 'svm__gamma': 'auto', 'svm__kernel': 'rbf', 'svm__probability': True}",0.0,0.0,0.20100502512562815,0.06700167504187605,0.09475467754593601,21
9.002336661020914,0.26053656756653376,0.7406996885935465,0.12818748369466898,0.1,auto,poly,True,"{'svm__C': 0.1, 'svm__gamma': 'auto', 'svm__kernel': 'poly', 'svm__probability': True}",0.0,0.0,0.0,0.0,0.0,23
3.5084892908732095,0.5108571081840062,0.2450270652770996,0.06490815657048322,1.0,scale,linear,True,"{'svm__C': 1, 'svm__gamma': 'scale', 'svm__kernel': 'linear', 'svm__probability': True}",0.6692913385826772,0.5714285714285714,0.3821138211382114,0.5409445770498199,0.11920482950606327,1
7.693531513214111,1.0504310937379786,0.9813490708669027,0.43589094259399797,1.0,scale,rbf,True,"{'svm__C': 1, 'svm__gamma': 'scale', 'svm__kernel': 'rbf', 'svm__probability': True}",0.39826839826839827,0.4121212121212121,0.3013698630136986,0.37058649113443637,0.049269201463074626,17
6.928224086761475,0.7805915699597308,0.6117885112762451,0.060307993769463365,1.0,scale,poly,True,"{'svm__C': 1, 'svm__gamma': 'scale', 'svm__kernel': 'poly', 'svm__probability': True}",0.027777777777777776,0.112,0.23809523809523808,0.12595767195767196,0.08642712145098555,19
2.9803852240244546,0.374717412966064,0.21862165133158365,0.03604157717427688,1.0,auto,linear,True,"{'svm__C': 1, 'svm__gamma': 'auto', 'svm__kernel': 'linear', 'svm__probability': True}",0.6692913385826772,0.5714285714285714,0.3821138211382114,0.5409445770498199,0.11920482950606327,1
8.80725614229838,2.383226049708218,0.7949725786844889,0.0640189156458412,1.0,auto,rbf,True,"{'svm__C': 1, 'svm__gamma': 'auto', 'svm__kernel': 'rbf', 'svm__probability': True}",0.39826839826839827,0.4121212121212121,0.3013698630136986,0.37058649113443637,0.049269201463074626,17
7.131643136342366,0.7636500067666189,0.6382383505503336,0.025938410052227353,1.0,auto,poly,True,"{'svm__C': 1, 'svm__gamma': 'auto', 'svm__kernel': 'poly', 'svm__probability': True}",0.027777777777777776,0.112,0.23809523809523808,0.12595767195767196,0.08642712145098555,19
3.2193216482798257,0.421726206490766,0.21312705675760904,0.004261023001525042,10.0,scale,linear,True,"{'svm__C': 10, 'svm__gamma': 'scale', 'svm__kernel': 'linear', 'svm__probability': True}",0.6692913385826772,0.5714285714285714,0.3821138211382114,0.5409445770498199,0.11920482950606327,1
7.290362199147542,1.9416428063364017,0.6929215590159098,0.13599670611081255,10.0,scale,rbf,True,"{'svm__C': 10, 'svm__gamma': 'scale', 'svm__kernel': 'rbf', 'svm__probability': True}",0.5654008438818565,0.5882352941176471,0.4067796610169492,0.5201385996721509,0.08069712823956023,11
6.849487384160359,1.511087148083561,0.4632682005564372,0.04109101625422944,10.0,scale,poly,True,"{'svm__C': 10, 'svm__gamma': 'scale', 'svm__kernel': 'poly', 'svm__probability': True}",0.10588235294117647,0.6060606060606061,0.41409691629955947,0.37534662510044736,0.20602711799568688,15
3.2489686806996665,0.6427907329829458,0.11843148867289226,0.008594096332513656,10.0,auto,linear,True,"{'svm__C': 10, 'svm__gamma': 'auto', 'svm__kernel': 'linear', 'svm__probability': True}",0.6692913385826772,0.5714285714285714,0.3821138211382114,0.5409445770498199,0.11920482950606327,1
9.2215625445048,0.3638734127088571,0.7043851216634115,0.07413631881625361,10.0,auto,rbf,True,"{'svm__C': 10, 'svm__gamma': 'auto', 'svm__kernel': 'rbf', 'svm__probability': True}",0.5654008438818565,0.5882352941176471,0.4067796610169492,0.5201385996721509,0.08069712823956023,11
7.49793807665507,2.057772077765132,0.5089294910430908,0.036888733886892754,10.0,auto,poly,True,"{'svm__C': 10, 'svm__gamma': 'auto', 'svm__kernel': 'poly', 'svm__probability': True}",0.10588235294117647,0.6060606060606061,0.41409691629955947,0.37534662510044736,0.20602711799568688,15
3.0851471424102783,0.41648943209054495,0.1778693993886312,0.05575411260436298,100.0,scale,linear,True,"{'svm__C': 100, 'svm__gamma': 'scale', 'svm__kernel': 'linear', 'svm__probability': True}",0.6692913385826772,0.5714285714285714,0.3821138211382114,0.5409445770498199,0.11920482950606327,1
