mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm__C,param_svm__gamma,param_svm__kernel,param_svm__probability,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
3.4859129587809243,0.45874211154814315,0.23265274365743002,0.07225304151052007,0.1,scale,linear,True,"{'svm__C': 0.1, 'svm__gamma': 'scale', 'svm__kernel': 'linear', 'svm__probability': True}",0.40641711229946526,0.5811965811965812,0.38497652582159625,0.4575300731058809,0.08788241615795195,1
16.277446111043293,1.5939900862452172,1.9147766431172688,0.26756819983427177,0.1,scale,rbf,True,"{'svm__C': 0.1, 'svm__gamma': 'scale', 'svm__kernel': 'rbf', 'svm__probability': True}",0.0,0.22556390977443608,0.11627906976744186,0.11394765984729265,0.09210083587150304,21
15.233037630716959,0.2757291561869682,1.5221362113952637,0.10475638201046573,0.1,scale,poly,True,"{'svm__C': 0.1, 'svm__gamma': 'scale', 'svm__kernel': 'poly', 'svm__probability': True}",0.017094017094017096,0.0,0.11594202898550725,0.04434534869317478,0.05110521712939876,23
4.819945653279622,0.4647671940884074,0.20455471674601236,0.04797097611575334,0.1,auto,linear,True,"{'svm__C': 0.1, 'svm__gamma': 'auto', 'svm__kernel': 'linear', 'svm__probability': True}",0.40641711229946526,0.5811965811965812,0.38497652582159625,0.4575300731058809,0.08788241615795195,1
17.54211362202962,1.2483560957757958,1.6520957946777344,0.19328473332205034,0.1,auto,rbf,True,"{'svm__C': 0.1, 'svm__gamma': 'auto', 'svm__kernel': 'rbf', 'svm__probability': True}",0.0,0.22556390977443608,0.11627906976744186,0.11394765984729265,0.09210083587150304,21
14.785608927408854,0.48908646499840297,1.292775313059489,0.21320709458985437,0.1,auto,poly,True,"{'svm__C': 0.1, 'svm__gamma': 'auto', 'svm__kernel': 'poly', 'svm__probability': True}",0.017094017094017096,0.0,0.11594202898550725,0.04434534869317478,0.05110521712939876,23
6.524139801661174,0.1589207205178498,0.22095592816670737,0.02101479215084867,1.0,scale,linear,True,"{'svm__C': 1, 'svm__gamma': 'scale', 'svm__kernel': 'linear', 'svm__probability': True}",0.40641711229946526,0.5811965811965812,0.38497652582159625,0.4575300731058809,0.08788241615795195,1
11.661097129185995,2.191611271964894,1.3391005992889404,0.44248577290526336,1.0,scale,rbf,True,"{'svm__C': 1, 'svm__gamma': 'scale', 'svm__kernel': 'rbf', 'svm__probability': True}",0.23728813559322035,0.3221476510067114,0.3577981651376147,0.30574465057918215,0.050546748147741696,17
13.000527222951254,0.7638064676469996,1.1812255382537842,0.07385531958607808,1.0,scale,poly,True,"{'svm__C': 1, 'svm__gamma': 'scale', 'svm__kernel': 'poly', 'svm__probability': True}",0.0,0.12403100775193798,0.2535211267605634,0.12585071150416713,0.10350756468263826,19
5.104984362920125,0.4749179406995919,0.1766659418741862,0.025716441537357144,1.0,auto,linear,True,"{'svm__C': 1, 'svm__gamma': 'auto', 'svm__kernel': 'linear', 'svm__probability': True}",0.40641711229946526,0.5811965811965812,0.38497652582159625,0.4575300731058809,0.08788241615795195,1
11.10137144724528,0.49310810088138846,1.5289100011189778,0.12816395931068372,1.0,auto,rbf,True,"{'svm__C': 1, 'svm__gamma': 'auto', 'svm__kernel': 'rbf', 'svm__probability': True}",0.23728813559322035,0.3221476510067114,0.3577981651376147,0.30574465057918215,0.050546748147741696,17
13.42831794420878,1.0956853355391067,1.3695526917775471,0.18333668516222112,1.0,auto,poly,True,"{'svm__C': 1, 'svm__gamma': 'auto', 'svm__kernel': 'poly', 'svm__probability': True}",0.0,0.12403100775193798,0.2535211267605634,0.12585071150416713,0.10350756468263826,19
6.863107840220134,0.3513720592928047,0.2624189853668213,0.03949313192416187,10.0,scale,linear,True,"{'svm__C': 10, 'svm__gamma': 'scale', 'svm__kernel': 'linear', 'svm__probability': True}",0.40641711229946526,0.5811965811965812,0.38497652582159625,0.4575300731058809,0.08788241615795195,1
15.957055648167929,1.6076529163692845,1.9029088020324707,0.4084314122022836,10.0,scale,rbf,True,"{'svm__C': 10, 'svm__gamma': 'scale', 'svm__kernel': 'rbf', 'svm__probability': True}",0.3010752688172043,0.5814977973568282,0.3611111111111111,0.41456139242838125,0.12055952349444242,11
13.686675945917765,1.4448629972370823,1.145223617553711,0.19377822060996747,10.0,scale,poly,True,"{'svm__C': 10, 'svm__gamma': 'scale', 'svm__kernel': 'poly', 'svm__probability': True}",0.10975609756097561,0.5961538461538461,0.32407407407407407,0.343328005929632,0.19903722914399236,15
6.8755044142405195,0.5275149299732096,0.44384026527404785,0.10652131326511396,10.0,auto,linear,True,"{'svm__C': 10, 'svm__gamma': 'auto', 'svm__kernel': 'linear', 'svm__probability': True}",0.40641711229946526,0.5811965811965812,0.38497652582159625,0.4575300731058809,0.08788241615795195,1
16.220906178156536,1.8429491878847453,1.6149064699808757,0.5057268184303105,10.0,auto,rbf,True,"{'svm__C': 10, 'svm__gamma': 'auto', 'svm__kernel': 'rbf', 'svm__probability': True}",0.3010752688172043,0.5814977973568282,0.3611111111111111,0.41456139242838125,0.12055952349444242,11
14.30148458480835,0.7395648928437109,1.0173729260762532,0.2550481013735043,10.0,auto,poly,True,"{'svm__C': 10, 'svm__gamma': 'auto', 'svm__kernel': 'poly', 'svm__probability': True}",0.10975609756097561,0.5961538461538461,0.32407407407407407,0.343328005929632,0.19903722914399236,15
